(base) root@fd3643bcbac3:~/my_codes/cgcnn_new# python predict_finetune_CGCNN_C.py pre-trained/formation-energy-per-atom.pth data/C_materials
Loading dataset (ALL materials, no filtering)...
Total materials found: 5281
Loading pretrained model...
Pretrained model loaded successfully.

Starting Fine-Tuning...

Epoch [1/50] Loss: 0.307208
Epoch [2/50] Loss: 0.135782
Epoch [3/50] Loss: 0.122458
Epoch [4/50] Loss: 0.092103
Epoch [5/50] Loss: 0.082713
Epoch [6/50] Loss: 0.073620
Epoch [7/50] Loss: 0.066256
Epoch [8/50] Loss: 0.061889
Epoch [9/50] Loss: 0.055068
Epoch [10/50] Loss: 0.051044
Epoch [11/50] Loss: 0.048996
Epoch [12/50] Loss: 0.045981
Epoch [13/50] Loss: 0.045614
Epoch [14/50] Loss: 0.044567
Epoch [15/50] Loss: 0.039148
Epoch [16/50] Loss: 0.039031
Epoch [17/50] Loss: 0.039325
Epoch [18/50] Loss: 0.038890
Epoch [19/50] Loss: 0.037200
Epoch [20/50] Loss: 0.033567
Epoch [21/50] Loss: 0.033728
Epoch [22/50] Loss: 0.031923
Epoch [23/50] Loss: 0.032912
Epoch [24/50] Loss: 0.030870
Epoch [25/50] Loss: 0.030633
Epoch [26/50] Loss: 0.030961
Epoch [27/50] Loss: 0.027366
Epoch [28/50] Loss: 0.030636
Epoch [29/50] Loss: 0.025818
Epoch [30/50] Loss: 0.026043
Epoch [31/50] Loss: 0.027488
Epoch [32/50] Loss: 0.025858
Epoch [33/50] Loss: 0.024974
Epoch [34/50] Loss: 0.024539
Epoch [35/50] Loss: 0.023584
Epoch [36/50] Loss: 0.023493
Epoch [37/50] Loss: 0.024312
Epoch [38/50] Loss: 0.021812
Epoch [39/50] Loss: 0.023399
Epoch [40/50] Loss: 0.024121
Epoch [41/50] Loss: 0.021948
Epoch [42/50] Loss: 0.021419
Epoch [43/50] Loss: 0.022687
Epoch [44/50] Loss: 0.020616
Epoch [45/50] Loss: 0.019742
Epoch [46/50] Loss: 0.020598
Epoch [47/50] Loss: 0.020693
Epoch [48/50] Loss: 0.020604
Epoch [49/50] Loss: 0.018790
Epoch [50/50] Loss: 0.021079

Evaluating on 20% test set (ALL materials)...

======================================
FINAL TEST RESULTS (CARBON MATERIALS)
======================================
MAE : 0.115123 eV/atom
MSE : 0.039702 (eV/atom)^2
======================================

Material-wise Predictions:

mp-850713            | Ground Truth: -1.759242 | Predicted: -1.735653
mp-648157            | Ground Truth: -0.953001 | Predicted: -0.791907
mp-1209399           | Ground Truth: -0.352022 | Predicted: -0.170867
mp-653887            | Ground Truth: -0.794082 | Predicted: -0.567998
mp-1026448           | Ground Truth: 0.289244 | Predicted: 0.386338
mp-1036764           | Ground Truth: -2.819111 | Predicted: -2.755011
mp-1196308           | Ground Truth: 0.403657 | Predicted: 0.446635
mp-1202054           | Ground Truth: -0.065812 | Predicted: -0.052529
mp-568422            | Ground Truth: -0.036526 | Predicted: 0.085330
mp-1191793           | Ground Truth: -2.442579 | Predicted: -2.272915
mp-571432            | Ground Truth: -1.550941 | Predicted: -1.526641
mp-20350             | Ground Truth: -0.302077 | Predicted: -0.305189
mp-1196543           | Ground Truth: -0.068790 | Predicted: 0.384800
mp-1095701           | Ground Truth: -2.787131 | Predicted: -2.762964
mp-757965            | Ground Truth: -1.971131 | Predicted: -1.925399
mp-567885            | Ground Truth: 0.147556 | Predicted: 0.284836
mp-1181157           | Ground Truth: -1.349280 | Predicted: -1.444438
mp-567262            | Ground Truth: 0.154870 | Predicted: 0.262506
mp-1033792           | Ground Truth: -2.645568 | Predicted: -2.648684
mp-1103294           | Ground Truth: -0.111134 | Predicted: -0.090296
mp-1217920           | Ground Truth: -1.225131 | Predicted: -1.255003
mp-28913             | Ground Truth: -2.011288 | Predicted: -1.607059
mp-1226352           | Ground Truth: -0.173132 | Predicted: 0.022082
mp-1021328           | Ground Truth: -0.255563 | Predicted: -0.112117
mp-621953            | Ground Truth: -1.016372 | Predicted: -0.966764
mp-571330            | Ground Truth: -0.282442 | Predicted: -0.214136
mp-1209218           | Ground Truth: -0.518427 | Predicted: -0.578299
mp-1200504           | Ground Truth: -1.376192 | Predicted: -1.324368
mp-648805            | Ground Truth: -0.904422 | Predicted: -0.849844
mp-1217933           | Ground Truth: -0.877919 | Predicted: -0.929998
mp-1206141           | Ground Truth: -0.460577 | Predicted: -0.563897
mp-1225512           | Ground Truth: -0.185039 | Predicted: -0.350176
mp-1038482           | Ground Truth: -2.825253 | Predicted: -2.811100
mp-1202759           | Ground Truth: -2.552757 | Predicted: -2.509029
mp-1197136           | Ground Truth: -0.389482 | Predicted: -0.459225
mp-2367              | Ground Truth: -0.330962 | Predicted: -0.346446
mp-568498            | Ground Truth: -0.933420 | Predicted: -0.848551
mp-1209042           | Ground Truth: -0.901636 | Predicted: -0.797037
